Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,no_of_total_guests,no_of_total_days_stay
INN34330,2,2,2,1,Meal Plan 1,0,Room_Type 6,188,2018,7,16,Online,0,0,0,168.3,2,Canceled,4,3
INN11354,2,0,2,5,Meal Plan 1,0,Room_Type 1,227,2018,8,30,Online,0,0,0,92.29,0,Canceled,2,7
INN12211,2,0,0,2,Meal Plan 1,0,Room_Type 1,155,2018,10,21,Offline,0,0,0,89.76,0,Canceled,2,2
INN00738,2,0,2,5,Not Selected,0,Room_Type 1,104,2018,5,11,Online,0,0,0,109.65,0,Canceled,2,7
INN08610,2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,5,21,Online,0,0,0,126.9,0,Canceled,2,3
INN31709,2,0,1,0,Meal Plan 1,0,Room_Type 1,42,2018,10,10,Online,0,0,0,126.0,1,Canceled,2,1
INN13309,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110.0,0,Canceled,2,2
INN26082,2,0,0,1,Not Selected,0,Room_Type 1,244,2018,9,29,Online,0,0,0,89.4,2,Canceled,2,1
INN03376,2,0,2,1,Meal Plan 1,0,Room_Type 4,10,2018,9,11,Online,0,0,0,164.0,2,Not_Canceled,2,3
INN08085,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,1,2
INN32757,2,0,2,1,Meal Plan 1,0,Room_Type 4,199,2018,8,14,Online,0,0,0,115.8,1,Canceled,2,3
INN04874,2,0,2,5,Meal Plan 1,0,Room_Type 1,12,2018,11,13,Online,0,0,0,89.25,3,Not_Canceled,2,7
INN01520,2,1,0,2,Meal Plan 1,0,Room_Type 1,69,2017,7,7,Offline,0,0,0,76.08,0,Not_Canceled,3,2
INN34473,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,70.0,0,Not_Canceled,2,3
INN26650,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,2017,7,25,Offline,0,0,0,94.5,0,Canceled,2,3
INN08311,2,1,1,3,Not Selected,0,Room_Type 1,179,2018,8,25,Online,0,0,0,98.25,1,Canceled,3,4
INN19281,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,1,31,Online,0,0,0,58.94,2,Not_Canceled,2,4
INN23316,1,0,1,0,Meal Plan 1,0,Room_Type 1,111,2018,10,10,Offline,0,0,0,120.0,0,Canceled,1,1
INN35357,2,0,0,3,Not Selected,0,Room_Type 1,170,2018,7,28,Online,0,0,0,72.76,1,Not_Canceled,2,3
INN00318,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Online,0,0,0,115.0,1,Canceled,2,2
INN30548,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0,Not_Canceled,1,3
INN33026,1,0,2,3,Meal Plan 1,0,Room_Type 1,30,2017,10,25,Online,0,0,0,83.16,1,Not_Canceled,1,5
INN23377,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,7,23,Online,0,0,0,166.0,0,Not_Canceled,1,1
INN02087,2,0,1,3,Meal Plan 2,0,Room_Type 4,143,2018,8,25,Offline,0,0,0,112.45,0,Not_Canceled,2,4
INN30597,2,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,8,22,Corporate,0,0,0,100.0,0,Not_Canceled,2,2
INN21748,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,2,3
INN26317,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,1,2
INN27357,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,1,1
INN27113,2,0,2,1,Meal Plan 1,0,Room_Type 4,47,2018,10,9,Online,0,0,0,139.5,2,Not_Canceled,2,3
INN04702,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,Canceled,2,2
INN15724,2,0,1,3,Meal Plan 1,0,Room_Type 1,212,2018,9,26,Online,0,0,0,129.65,1,Canceled,2,4
INN09347,2,0,1,2,Meal Plan 1,0,Room_Type 4,64,2018,10,14,Online,0,0,0,132.3,1,Not_Canceled,2,3
INN35308,2,0,0,2,Meal Plan 1,0,Room_Type 1,132,2018,4,6,Online,0,0,0,107.0,1,Canceled,2,2
INN31645,1,0,0,1,Meal Plan 1,1,Room_Type 1,7,2018,11,9,Corporate,1,0,2,67.0,1,Not_Canceled,1,1
INN09116,1,0,0,1,Meal Plan 1,0,Room_Type 1,37,2018,11,12,Offline,0,0,0,67.5,0,Not_Canceled,1,1
INN08945,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,2017,8,14,Online,0,0,0,76.5,0,Not_Canceled,2,2
INN29936,2,0,1,2,Meal Plan 1,0,Room_Type 1,230,2018,9,2,Online,0,0,0,96.3,1,Not_Canceled,2,3
INN10281,1,0,0,3,Meal Plan 1,0,Room_Type 1,70,2017,11,26,Offline,0,0,0,46.33,0,Not_Canceled,1,3
INN25225,1,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Offline,0,0,0,66.88,0,Not_Canceled,1,4
INN14976,2,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,9,26,Online,0,0,0,111.2,0,Canceled,2,2
INN17863,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95.0,0,Canceled,2,4
INN35699,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,6,1,Online,0,0,0,84.24,0,Canceled,2,2
INN31705,2,0,2,3,Meal Plan 1,0,Room_Type 1,152,2018,8,25,Online,0,0,0,96.3,0,Canceled,2,5
INN01087,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled,2,3
INN07258,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled,2,3
INN07638,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled,2,1
INN12293,2,0,0,2,Not Selected,0,Room_Type 1,148,2018,6,17,Online,0,0,0,116.1,0,Canceled,2,2
INN27813,2,0,1,4,Meal Plan 1,0,Room_Type 1,45,2018,12,26,Online,0,0,0,104.72,2,Not_Canceled,2,5
INN06771,2,2,2,3,Meal Plan 1,0,Room_Type 2,41,2018,9,4,Online,0,0,0,208.93,0,Canceled,4,5
INN21358,1,0,2,6,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,64.75,0,Canceled,1,8
INN04870,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,4,Online,0,0,0,115.0,0,Not_Canceled,1,1
INN08897,2,2,1,1,Meal Plan 1,0,Room_Type 6,39,2018,4,11,Online,0,0,0,177.3,2,Not_Canceled,4,2
INN32174,3,0,0,1,Meal Plan 1,0,Room_Type 4,35,2018,6,21,Online,0,0,0,132.3,0,Canceled,3,1
INN23489,2,0,2,2,Meal Plan 1,0,Room_Type 1,117,2018,6,5,Offline,0,0,0,110.0,1,Not_Canceled,2,4
INN02199,2,0,1,1,Meal Plan 1,1,Room_Type 2,268,2018,8,6,Online,0,0,0,105.25,1,Canceled,2,2
INN22973,2,0,2,1,Meal Plan 1,0,Room_Type 1,104,2018,9,18,Online,0,0,0,135.9,2,Canceled,2,3
INN14110,2,0,2,4,Meal Plan 1,0,Room_Type 4,82,2018,4,9,Online,0,0,0,99.45,1,Not_Canceled,2,6
INN26441,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2,2
INN09144,2,2,0,2,Meal Plan 1,0,Room_Type 6,204,2018,10,7,Online,0,0,0,180.9,1,Canceled,4,2
INN34385,2,0,0,4,Not Selected,0,Room_Type 1,61,2018,4,26,Online,0,0,0,94.78,0,Canceled,2,4
INN10294,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,7,25,Online,0,0,0,94.5,1,Not_Canceled,2,4
INN15682,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled,2,2
INN04429,2,1,2,2,Meal Plan 1,0,Room_Type 4,134,2018,8,19,Online,0,0,0,139.95,2,Not_Canceled,3,4
INN21133,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,1,2
INN21915,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,1,2
INN15907,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,2,2
INN06553,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2018,9,4,Online,0,0,0,163.8,4,Not_Canceled,2,3
INN33614,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,130.0,1,Not_Canceled,2,2
INN27933,2,0,1,3,Meal Plan 1,0,Room_Type 1,9,2018,1,28,Online,0,0,0,70.4,0,Not_Canceled,2,4
INN12944,2,0,1,0,Meal Plan 1,1,Room_Type 1,16,2018,8,1,Online,0,0,0,130.0,1,Not_Canceled,2,1
INN17599,2,0,0,3,Meal Plan 1,0,Room_Type 4,91,2018,10,20,Online,0,0,0,132.3,2,Canceled,2,3
INN21300,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,2018,10,1,Online,0,0,0,115.2,0,Canceled,2,2
INN11162,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,76.67,0,Not_Canceled,2,3
INN04050,2,0,2,3,Meal Plan 1,0,Room_Type 1,6,2018,4,22,Online,0,0,0,91.44,1,Not_Canceled,2,5
INN26397,2,0,1,1,Meal Plan 1,0,Room_Type 1,47,2018,4,11,Online,0,0,0,105.3,0,Canceled,2,2
INN27350,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,2017,10,12,Offline,0,0,0,110.0,0,Canceled,2,3
INN29157,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2017,9,16,Online,0,0,0,127.8,0,Not_Canceled,1,2
INN00683,1,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,1,28,Online,0,0,0,95.0,1,Not_Canceled,1,3
INN27952,1,0,2,1,Meal Plan 1,0,Room_Type 4,52,2018,5,15,Online,0,0,0,140.4,1,Not_Canceled,1,3
INN09819,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,2018,12,5,Offline,0,0,0,75.0,1,Not_Canceled,2,2
INN27252,2,0,1,0,Meal Plan 1,0,Room_Type 1,34,2017,10,18,Offline,0,0,0,76.5,0,Not_Canceled,2,1
INN07001,2,0,2,2,Meal Plan 1,0,Room_Type 1,26,2018,8,7,Online,0,0,0,151.0,2,Not_Canceled,2,4
INN30763,3,0,2,5,Meal Plan 1,0,Room_Type 5,132,2018,3,21,Offline,0,0,0,104.55,1,Not_Canceled,3,7
INN10384,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,70.0,0,Not_Canceled,1,5
INN04516,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,1,3
INN28989,2,0,0,3,Meal Plan 1,0,Room_Type 1,97,2018,11,16,Online,0,0,0,90.0,1,Canceled,2,3
INN31972,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled,2,3
INN16182,2,2,0,3,Meal Plan 1,0,Room_Type 2,8,2017,12,15,Online,0,0,0,160.83,0,Not_Canceled,4,3
INN03626,1,0,1,0,Meal Plan 1,1,Room_Type 1,62,2018,10,23,Corporate,0,0,0,67.0,0,Not_Canceled,1,1
INN14645,2,0,0,1,Not Selected,0,Room_Type 1,159,2018,8,5,Online,0,0,0,94.5,0,Canceled,2,1
INN20120,2,0,2,0,Meal Plan 1,0,Room_Type 1,6,2018,10,9,Offline,0,0,0,104.0,0,Not_Canceled,2,2
INN27959,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,10,24,Online,0,0,0,80.75,1,Not_Canceled,1,1
INN21379,2,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled,2,1
INN00368,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2,2
INN28953,3,0,2,7,Meal Plan 1,0,Room_Type 4,123,2018,7,22,Online,0,0,0,137.94,2,Canceled,3,9
INN30409,2,0,1,3,Meal Plan 1,0,Room_Type 4,38,2018,10,3,Online,0,0,0,95.48,1,Not_Canceled,2,4
INN12136,1,0,0,1,Not Selected,0,Room_Type 1,36,2018,10,13,Online,0,0,0,102.6,2,Not_Canceled,1,1
INN30978,2,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,100.0,0,Canceled,2,3
INN32150,2,0,0,3,Meal Plan 1,0,Room_Type 1,128,2018,10,11,Online,0,0,0,118.8,1,Canceled,2,3
INN09045,2,0,2,4,Meal Plan 1,0,Room_Type 1,53,2018,2,27,Offline,0,0,0,61.5,1,Not_Canceled,2,6
INN24536,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,3,24,Online,0,0,0,105.3,0,Canceled,2,3
INN23450,1,0,0,1,Meal Plan 1,1,Room_Type 1,7,2018,6,22,Corporate,1,0,7,98.0,1,Not_Canceled,1,1
INN30096,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled,1,2
INN26302,3,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,11,3,Online,0,0,0,103.86,0,Not_Canceled,3,3
INN10903,2,0,0,3,Meal Plan 1,0,Room_Type 2,57,2018,12,8,Online,0,0,0,82.44,1,Not_Canceled,2,3
INN16267,2,0,2,1,Not Selected,0,Room_Type 1,197,2018,10,30,Online,0,0,0,82.5,0,Canceled,2,3
INN05266,2,2,1,2,Meal Plan 2,0,Room_Type 6,31,2018,9,2,Online,0,0,0,233.1,1,Not_Canceled,4,3
INN24082,2,0,2,2,Meal Plan 1,0,Room_Type 4,81,2018,3,26,Online,0,0,0,95.2,0,Canceled,2,4
INN14686,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,7,29,Online,0,0,0,89.0,0,Not_Canceled,1,1
INN01242,2,0,0,1,Meal Plan 1,0,Room_Type 1,29,2017,9,15,Online,0,0,0,105.0,1,Not_Canceled,2,1
INN33451,2,0,0,4,Meal Plan 1,0,Room_Type 1,129,2018,5,10,Online,0,0,0,99.45,0,Not_Canceled,2,4
INN14733,1,1,2,3,Meal Plan 1,0,Room_Type 1,176,2018,8,18,Online,0,0,0,77.89,1,Not_Canceled,2,5
INN14800,1,0,0,1,Meal Plan 1,0,Room_Type 5,14,2018,7,6,Corporate,0,0,0,143.0,0,Not_Canceled,1,1
INN34126,1,0,1,3,Meal Plan 1,0,Room_Type 4,4,2018,5,30,Online,0,0,0,124.1,1,Not_Canceled,1,4
INN34598,1,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,2,5,Online,0,0,0,76.95,0,Canceled,1,4
INN25964,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,7,12,Corporate,0,0,0,79.0,0,Not_Canceled,1,1
INN06199,2,0,0,4,Meal Plan 1,0,Room_Type 1,6,2017,8,19,Online,0,0,0,106.0,2,Not_Canceled,2,4
INN08367,2,0,2,2,Meal Plan 1,0,Room_Type 1,231,2018,8,21,Online,0,0,0,90.95,1,Not_Canceled,2,4
INN12313,2,0,2,3,Meal Plan 1,0,Room_Type 1,70,2018,4,2,Online,0,0,0,61.56,2,Not_Canceled,2,5
INN28124,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,10,31,Online,0,0,0,90.3,1,Not_Canceled,2,3
INN24449,2,1,1,1,Meal Plan 1,0,Room_Type 1,195,2018,8,13,Online,0,0,0,130.5,1,Canceled,3,2
INN12902,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,19,Corporate,1,1,0,65.0,0,Not_Canceled,1,1
INN36098,1,0,0,1,Meal Plan 1,0,Room_Type 1,33,2018,5,25,Online,0,0,0,108.9,0,Not_Canceled,1,1
INN18916,2,0,2,5,Not Selected,0,Room_Type 1,50,2018,11,20,Online,0,0,0,74.8,1,Canceled,2,7
INN03795,3,0,0,1,Meal Plan 1,0,Room_Type 4,12,2018,5,7,Online,0,0,0,177.0,1,Not_Canceled,3,1
INN24217,2,2,0,3,Meal Plan 1,0,Room_Type 2,43,2018,1,14,Online,0,0,0,86.75,0,Canceled,4,3
INN05105,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,10,20,Online,1,0,4,150.0,2,Not_Canceled,2,1
INN02148,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Online,0,0,0,115.0,1,Canceled,2,2
INN23411,2,0,0,2,Not Selected,0,Room_Type 1,0,2017,8,6,Online,0,0,0,81.0,0,Not_Canceled,2,2
INN28743,2,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,172.0,0,Canceled,2,3
INN32339,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled,2,4
INN27785,2,0,2,3,Not Selected,0,Room_Type 1,18,2018,6,30,Online,0,0,0,139.0,1,Not_Canceled,2,5
INN34904,1,0,1,0,Meal Plan 1,1,Room_Type 1,3,2018,6,6,Corporate,1,0,3,65.0,0,Not_Canceled,1,1
INN09135,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,10,9,Offline,0,0,0,80.75,0,Not_Canceled,2,5
INN06411,2,0,1,3,Meal Plan 1,0,Room_Type 1,154,2018,5,9,Online,0,0,0,71.6,0,Canceled,2,4
INN15901,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2,4
INN11799,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,12,29,Offline,0,0,0,12.0,0,Not_Canceled,2,4
INN08766,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,2,3
INN23516,2,1,2,1,Meal Plan 1,0,Room_Type 4,108,2018,3,19,Online,0,0,0,116.0,2,Canceled,3,3
INN24388,2,0,0,2,Meal Plan 1,0,Room_Type 1,101,2018,5,6,Online,0,0,0,126.9,0,Canceled,2,2
INN06426,2,0,0,2,Meal Plan 1,0,Room_Type 1,154,2018,10,6,Online,0,0,0,118.8,1,Canceled,2,2
INN17852,2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2017,9,22,Online,0,0,0,124.0,2,Not_Canceled,2,3
INN34189,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2017,12,10,Corporate,0,0,0,65.0,0,Not_Canceled,1,1
INN12847,2,0,0,3,Meal Plan 2,0,Room_Type 1,85,2017,9,30,Offline,0,0,0,125.0,0,Not_Canceled,2,3
INN04953,1,2,1,3,Meal Plan 2,0,Room_Type 6,13,2018,4,25,Online,0,0,0,260.5,0,Canceled,3,4
INN03548,2,0,0,3,Meal Plan 1,1,Room_Type 4,29,2018,2,3,Online,0,0,0,104.77,0,Not_Canceled,2,3
INN10030,2,0,1,3,Meal Plan 1,0,Room_Type 1,76,2018,6,27,Online,0,0,0,109.8,1,Not_Canceled,2,4
INN29280,1,0,2,2,Meal Plan 1,0,Room_Type 1,38,2018,6,26,Online,0,0,0,97.75,1,Not_Canceled,1,4
INN08647,2,2,1,2,Meal Plan 1,0,Room_Type 6,44,2018,4,29,Online,0,0,0,207.9,0,Canceled,4,3
INN02741,3,0,2,1,Meal Plan 1,0,Room_Type 4,155,2018,7,17,Online,0,0,0,137.7,2,Canceled,3,3
INN00294,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2018,5,1,Online,0,0,0,105.3,1,Not_Canceled,2,3
INN02208,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Online,0,0,0,137.0,0,Canceled,2,5
INN12345,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Canceled,2,3
INN04917,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled,1,2
INN26044,2,2,2,5,Meal Plan 1,0,Room_Type 6,145,2018,8,8,Online,0,0,0,184.95,1,Not_Canceled,4,7
INN23735,1,2,0,3,Meal Plan 1,0,Room_Type 1,201,2018,8,25,Online,0,0,0,121.5,1,Canceled,3,3
INN25361,2,0,0,5,Not Selected,0,Room_Type 1,21,2018,7,5,Online,0,0,0,139.0,1,Not_Canceled,2,5
INN10164,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,9,17,Online,0,0,0,152.33,2,Not_Canceled,2,3
INN26349,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,2017,10,30,Online,0,0,0,111.0,1,Canceled,2,3
INN20583,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,27,Online,0,0,0,71.7,0,Not_Canceled,1,2
INN28272,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,8,1,Online,0,0,0,102.0,1,Not_Canceled,2,1
INN11095,2,0,3,5,Meal Plan 1,0,Room_Type 1,224,2018,8,22,Online,0,0,0,72.76,0,Canceled,2,8
INN08246,1,0,2,2,Meal Plan 1,0,Room_Type 4,105,2018,7,2,Online,0,0,0,138.55,0,Canceled,1,4
INN13706,2,0,1,4,Meal Plan 1,0,Room_Type 4,51,2018,8,31,Online,0,0,0,90.2,1,Not_Canceled,2,5
INN12888,2,0,2,1,Meal Plan 1,0,Room_Type 4,70,2018,3,13,Online,0,0,0,87.3,0,Canceled,2,3
INN01887,2,0,0,1,Meal Plan 1,0,Room_Type 1,60,2018,7,12,Online,0,0,0,105.3,0,Canceled,2,1
INN02177,2,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,4,Online,0,0,0,61.0,1,Not_Canceled,2,2
INN24677,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2,2
INN04909,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled,2,3
INN03905,2,0,2,0,Meal Plan 1,0,Room_Type 1,167,2018,7,3,Online,0,0,0,77.03,0,Canceled,2,2
INN05229,2,0,1,3,Meal Plan 1,0,Room_Type 4,61,2017,11,12,Online,0,0,0,81.9,1,Not_Canceled,2,4
INN27346,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Online,0,0,0,6.0,0,Not_Canceled,1,1
INN11979,2,0,1,3,Meal Plan 1,0,Room_Type 4,50,2018,11,17,Online,0,0,0,74.61,1,Not_Canceled,2,4
INN33236,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,1,2
INN30008,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,8,2,Online,0,0,0,121.0,1,Not_Canceled,1,1
INN29506,2,0,1,3,Meal Plan 1,0,Room_Type 4,267,2018,10,24,Online,0,0,0,105.83,1,Canceled,2,4
INN17610,3,0,1,1,Meal Plan 1,0,Room_Type 4,51,2018,10,17,Online,0,0,0,158.4,1,Canceled,3,2
INN18137,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2017,12,9,Corporate,0,0,0,79.0,0,Not_Canceled,1,2
INN29199,2,0,1,2,Meal Plan 1,0,Room_Type 1,16,2018,11,18,Online,0,0,0,104.67,0,Not_Canceled,2,3
INN07053,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,2018,10,9,Online,0,0,0,177.62,1,Not_Canceled,2,3
INN14933,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,2,3
INN17058,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,4,2,Online,0,0,0,99.0,1,Not_Canceled,2,1
INN09721,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled,2,1
INN24121,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,2,6,Online,0,0,0,81.0,1,Not_Canceled,2,1
INN21649,2,0,1,2,Not Selected,0,Room_Type 1,86,2018,12,2,Online,0,0,0,79.2,1,Not_Canceled,2,3
INN16805,2,0,1,1,Not Selected,0,Room_Type 1,27,2018,2,6,Online,0,0,0,75.0,0,Canceled,2,2
INN08351,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,10,28,Online,0,0,0,109.0,2,Not_Canceled,2,2
INN10720,3,0,1,3,Meal Plan 1,0,Room_Type 4,18,2018,12,12,Online,0,0,0,130.9,0,Not_Canceled,3,4
INN36158,2,0,1,3,Meal Plan 1,0,Room_Type 1,243,2018,11,24,Online,0,0,0,73.95,0,Canceled,2,4
INN10403,3,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,18,Offline,0,0,0,150.0,1,Not_Canceled,3,2
INN11771,2,0,1,3,Meal Plan 1,0,Room_Type 1,206,2018,8,29,Online,0,0,0,90.95,0,Canceled,2,4
INN19350,3,0,0,4,Meal Plan 1,0,Room_Type 1,155,2018,8,9,Online,0,0,0,115.68,1,Canceled,3,4
INN00554,1,0,0,1,Meal Plan 1,0,Room_Type 4,8,2018,4,23,Complementary,0,0,0,0.0,2,Not_Canceled,1,1
INN04041,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0,Canceled,2,2
INN30817,3,0,2,1,Meal Plan 1,0,Room_Type 4,27,2018,11,12,Online,0,0,0,150.0,1,Not_Canceled,3,3
INN33465,2,0,0,3,Not Selected,0,Room_Type 1,9,2018,2,4,Online,0,0,0,79.0,0,Canceled,2,3
INN07977,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,2,3
INN23050,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,1,22,Offline,1,0,4,45.0,1,Not_Canceled,1,1
INN01940,3,0,2,2,Meal Plan 1,0,Room_Type 4,59,2018,12,11,Online,0,0,0,119.0,1,Not_Canceled,3,4
INN25205,2,0,2,2,Meal Plan 1,0,Room_Type 1,143,2018,8,14,Online,0,0,0,114.3,1,Not_Canceled,2,4
INN06286,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled,2,2
INN06171,2,0,1,3,Meal Plan 1,0,Room_Type 4,8,2017,12,3,Online,0,0,0,58.41,0,Not_Canceled,2,4
INN26093,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,11,26,Corporate,0,0,0,79.0,1,Not_Canceled,1,1
INN15717,3,0,1,4,Meal Plan 1,0,Room_Type 4,117,2018,8,22,Online,0,0,0,159.3,0,Canceled,3,5
INN18123,2,0,0,3,Not Selected,0,Room_Type 1,123,2018,5,17,Online,0,0,0,94.5,1,Not_Canceled,2,3
INN25304,3,0,0,3,Meal Plan 1,0,Room_Type 4,160,2018,7,14,Online,0,0,0,137.7,0,Canceled,3,3
